id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
18984802 13.3415 0.0293402839452028 0.00300000002607703 2195.08935546875 1411.81262207031 312.765431 44.193847 0.001278511 0.0 13.8114 1336 I I-Band 2457714.26727083 7 2 "[118] IC5070_incl_201_V2492Cyg" 1240
65080035 14.1432 0.0235732570290565 0.008500000461936 442.582611083984 1102.27770996094 312.765441 44.193907 0.001154424 0.0 12.7628 5047 V -V- 2458332.3572797 33 56 "[118] IC5070_incl_201_V2492Cyg" 4592
79732504 13.4006 0.0255035981535912 0.0019000000320375 1861.18579101562 2739.32641601562 312.76545 44.194532 0.0010567 0.0 13.8514 8148 I I-Band 2458418.2624566 7 2 "[118] IC5070_incl_201_V2492Cyg" 7980
68821296 15.6974 0.137635454535484 0.0242999996989965 990.518127441406 534.011108398438 312.765458 44.19471 0.002402412 3.0 15.1778 6452 B B 2458347.50248367 41 51 "[118] IC5070_incl_201_V2492Cyg" 6171
107282501 13.8144 0.016401806846261 0.00240000011399388 2029.48657226562 2716.82836914062 312.765467 44.194462 0.001155305 0.0 14.1316 12192 R Red 2458634.51793981 7 2 "[118] IC5070_incl_201_V2492Cyg" 12235
81733398 13.4337 0.0200793500989676 0.00240000011399388 2154.11840820312 1378.48620605469 312.765468 44.194347 0.00095952 0.0 14.1870 8284 I I-Band 2458427.35535156 7 2 "[118] IC5070_incl_201_V2492Cyg" 8109
171788973 15.2155 0.160982593894005 0.0364000014960766 3208.85180664062 1734.48449707031 312.765473 44.194206 0.002729457 0.0 26.4772 28778 B Blue 2458978.47291667 58 144 "[118] IC5070_incl_201_V2492Cyg" 28128
171775780 13.8463 0.103564597666264 0.0386999994516373 3210.48120117188 1734.53039550781 312.765492 44.193866 0.004145484 2.0 27.2310 28777 R Red 2458978.47291667 58 144 "[118] IC5070_incl_201_V2492Cyg" 28127
79402033 13.4230 0.0197127163410187 0.00380000006407499 2187.8603515625 1412.2841796875 312.76551 44.193776 0.001128335 0.0 14.3213 8124 I I-Band 2458416.44030527 7 2 "[118] IC5070_incl_201_V2492Cyg" 7956
67246196 15.1499 0.0553859621286392 0.048200000077486 2155.71875 1356.14636230469 312.765514 44.194143 0.00155061 0.0 16.0962 5978 B Blue 2458352.50710648 7 2 "[118] IC5070_incl_201_V2492Cyg" 5711
72590839 13.8207 0.0344022959470749 0.00209999992512167 2174.37622070312 1365.95849609375 312.76552 44.194472 0.001045095 0.0 13.6325 7284 R Red 2458388.4398206 7 2 "[118] IC5070_incl_201_V2492Cyg" 7204
76274203 13.4011 0.0353764370083809 0.00240000011399388 2114.56665039062 1374.76098632812 312.765529 44.194315 0.0008155104 0.0 14.4930 7700 I I-Band 2458399.40406395 7 2 "[118] IC5070_incl_201_V2492Cyg" 7660
439132 13.7513 0.0205202344805002 0.00120000005699694 1902.14025878906 2749.27880859375 312.765532 44.194252 0.001370491 0.0 13.1680 27 R Red 2457965.44700347 7 2 "[118] IC5070_incl_201_V2492Cyg" 30
32203116 13.7515 0.0205018669366837 0.00120000005699694 1902.14025878906 2749.27880859375 312.765532 44.194252 0.001370491 0.0 13.1680 2643 R Red 2457965.44700347 7 2 "[118] IC5070_incl_201_V2492Cyg" 2393
65056304 13.4047 0.0773013979196548 0.00310000008903444 1183.86828613281 2218.06616210938 312.765532 44.194158 0.001884211 0.0 12.4091 5036 I SLOAN-I 2458328.45981933 33 50 "[118] IC5070_incl_201_V2492Cyg" 4895
119485744 13.7759 0.180202037096024 0.0471000000834465 2683.81762695312 1853.33483886719 312.765535 44.194654 0.002398808 3.0 15.3589 12844 R TR 2458663.553 64 97 "[118] IC5070_incl_201_V2492Cyg" 12561
189734093 14.1251 0.110011130571365 0.0357999987900257 1426.77941894531 953.502075195312 312.765542 44.194682 0.0008839236 2.0 17.4194 31907 V TG 2459041.41797 64 97 "[118] IC5070_incl_201_V2492Cyg" 31202
190097629 14.0610 0.12009746581316 0.0252000000327826 1453.66748046875 922.243713378906 312.765543 44.194766 0.002477076 3.0 16.4555 31967 V TG 2459047.4488 64 97 "[118] IC5070_incl_201_V2492Cyg" 31242
104614897 15.8522 0.166253224015236 0.0219999998807907 2002.9072265625 1505.64916992188 312.765545 44.194551 0.006319044 3.0 15.2210 11678 B TB 2458599.57979 64 97 "[118] IC5070_incl_201_V2492Cyg" 11532
29321347 14.1277 0.0195059906691313 0.00139999995008111 1932.83325195312 2773.38354492188 312.765552 44.195031 0.00119598 0.0 13.6985 2473 V Visual 2457920.5255782 7 2 "[118] IC5070_incl_201_V2492Cyg" 2241
16469732 13.7050 0.0251159928739071 0.00170000002253801 2156.23657226562 1411.14721679688 312.765556 44.194297 0.001130321 0.0 13.0867 1119 R Red 2457680.31265046 7 2 "[118] IC5070_incl_201_V2492Cyg" 1067
65083080 13.8319 0.0338508002460003 0.00570000009611249 442.798004150391 1102.27795410156 312.765572 44.193905 0.001178342 0.0 12.0700 5048 R -Rc- 2458332.36434028 33 56 "[118] IC5070_incl_201_V2492Cyg" 4602
67279884 13.3962 0.0195003692060709 0.00240000011399388 1964.83911132812 2726.55249023438 312.765577 44.194404 0.001045084 0.0 14.1306 5965 I I-Band 2458352.37521412 7 2 "[118] IC5070_incl_201_V2492Cyg" 5707
29618181 13.7747 0.017726881429553 0.00130000000353903 1997.08984375 2778.62915039062 312.76558 44.193982 0.001459945 0.0 13.2745 2490 R Red 2457923.49386285 7 2 "[118] IC5070_incl_201_V2492Cyg" 2258
175347335 14.0448 0.063463382422924 0.0103000001981854 1447.11633300781 964.005920410156 312.76558 44.194698 0.001592276 3.0 16.0930 29559 V TG 2458988.6504 64 124 "[118] IC5070_incl_201_V2492Cyg" 29695
176343890 14.0580 0.0692905187606812 0.0120999999344349 1446.89953613281 963.817626953125 312.765591 44.194669 0.001462348 3.0 16.1187 29675 V TG 2458988.65041 64 124 "[118] IC5070_incl_201_V2492Cyg" 29693
176646575 14.1600 0.0936423540115356 0.0131000000983477 1460.06616210938 1029.72033691406 312.765596 44.194665 0.001630779 3.0 16.3243 29709 V TG 2458992.61289 64 124 "[118] IC5070_incl_201_V2492Cyg" 29764
10476172 13.3685 0.0147821651771665 0.00439999997615814 1945.6044921875 2756.87109375 312.765597 44.194558 0.0009997422 0.0 14.0054 809 I I-Band 2457618.36446036 7 2 "[118] IC5070_incl_201_V2492Cyg" 755
190075040 13.9597 0.123261287808418 0.0209999997168779 1453.4921875 921.990600585938 312.765597 44.194689 0.003597726 3.0 16.2981 31965 V TG 2459047.4488 64 97 "[118] IC5070_incl_201_V2492Cyg" 31243
60322480 13.9834 0.0990442335605621 0.00310000008903444 2116.41943359375 1323.41369628906 312.765606 44.194157 0.0006739746 0.0 14.6611 4628 V Visual 2458313.58443432 7 2 "[118] IC5070_incl_201_V2492Cyg" 4470
119501483 15.2822 0.316175371408463 0.0504000000655651 2683.88256835938 1853.16687011719 312.765606 44.194614 0.002641463 0.0 15.4169 12845 B TB 2458663.553 64 97 "[118] IC5070_incl_201_V2492Cyg" 12560
170834835 14.1438 0.0767892524600029 0.0263000000268221 1401.48156738281 1042.46728515625 312.765608 44.194758 0.001871697 2.0 16.3630 28598 V TG 2458972.59644 64 124 "[118] IC5070_incl_201_V2492Cyg" 27952
36532607 13.4229 0.0164786744862795 0.00179999996908009 2160.07397460938 1339.20483398438 312.76561 44.194203 0.0009684782 0.0 13.9582 2919 I I-Band 2458014.42541956 7 2 "[118] IC5070_incl_201_V2492Cyg" 2653
33942520 13.3667 0.0292304325848818 0.00260000000707805 1890.21643066406 2745.9765625 312.765613 44.194852 0.001473479 0.0 13.7786 2788 I I-Band 2457984.40308565 7 2 "[118] IC5070_incl_201_V2492Cyg" 2526
14005761 13.9446 0.045581690967083 0.00130000000353903 2197.41381835938 1399.12878417969 312.765622 44.194093 0.00072096 0.0 13.4922 989 V Visual 2457657.35480324 7 2 "[118] IC5070_incl_201_V2492Cyg" 931
92854924 13.8058 0.0474494621157646 0.00359999993816018 1951.66809082031 2724.76342773438 312.765622 44.194349 0.0008388032 0.0 14.2905 10145 R Red 2458571.6741522 7 2 "[118] IC5070_incl_201_V2492Cyg" 9853
33999134 13.4265 0.0288904812186956 0.00130000000353903 1939.142578125 2737.95654296875 312.765624 44.194613 0.001276141 0.0 13.8547 2793 I I-Band 2457985.50370972 7 2 "[118] IC5070_incl_201_V2492Cyg" 2531
77046217 13.4239 0.0307849515229464 0.00170000002253801 2139.72729492188 1353.36828613281 312.765628 44.194313 0.0009253897 0.0 14.0632 7856 I I-Band 2458401.33991097 7 2 "[118] IC5070_incl_201_V2492Cyg" 7702
170819729 14.0892 0.0835264027118683 0.0208999998867512 1401.22778320312 1042.18505859375 312.765631 44.194744 0.001731541 3.0 16.3089 28596 V TG 2458972.59644 64 124 "[118] IC5070_incl_201_V2492Cyg" 27950
13695562 13.4177 0.0166274458169937 0.00230000005103648 1917.9814453125 2753.52661132812 312.765635 44.194389 0.001165563 0.0 13.7567 972 I I-Band 2457645.36715567 7 2 "[118] IC5070_incl_201_V2492Cyg" 914
45426046 13.9046 0.0469077900052071 0.0063999998383224 2259.353515625 1382.76232910156 312.765637 44.194232 0.0009266578 0.0 14.6896 3549 R Red 2458100.2724349 7 2 "[118] IC5070_incl_201_V2492Cyg" 3340
145862257 15.0490 0.0 0.0811000019311905 2671.501953125 1578.30395507812 312.765638 44.195006 0.0006595654 512.0 16.8972 16115 HA Ha 2458776.38609954 54 127 "[118] IC5070_incl_201_V2492Cyg" 18480
84975972 13.7784 0.0227953866124153 0.0019000000320375 2144.453125 1372.22180175781 312.765639 44.194083 0.0008658432 0.0 13.4690 8796 R Red 2458466.24490017 7 2 "[118] IC5070_incl_201_V2492Cyg" 8623
143483978 15.2138 0.0350173190236092 0.0063999998383224 2153.83666992188 1381.18591308594 312.765641 44.194009 0.00128738 0.0 15.1147 14848 B Blue 2458759.48986256 7 2 "[118] IC5070_incl_201_V2492Cyg" 14412
82845375 15.1666 0.0667766407132149 0.0189999993890524 2276.36938476562 1544.70910644531 312.765644 44.194589 0.001098189 0.0 14.3817 8344 B Blue 2458437.31998843 60 90 "[118] IC5070_incl_201_V2492Cyg" 8168
65126608 13.4347 0.0702630504965782 0.0020000000949949 1118.62316894531 2400.62353515625 312.765645 44.194231 0.001142812 2.0 12.2787 5044 I -SI- 2458329.46283448 33 50 "[118] IC5070_incl_201_V2492Cyg" 4886
15612554 14.0359 0.0241822469979525 0.00209999992512167 2216.17431640625 1406.11071777344 312.765647 44.194204 0.001312806 0.0 13.5022 1082 V Visual 2457667.32951678 7 2 "[118] IC5070_incl_201_V2492Cyg" 1027
121505469 14.1613 0.0287999920547009 0.0052000000141561 1954.76171875 2773.181640625 312.765647 44.194276 0.0009404251 0.0 14.8165 13128 V Visual 2458677.45419974 7 2 "[118] IC5070_incl_201_V2492Cyg" 12771
65887640 14.2250 0.100339844822884 0.00570000009611249 241.569900512695 1062.11352539062 312.765651 44.194131 0.001163535 0.0 14.0806 5336 V -SG- 2458344.4649758 47 64 "[118] IC5070_incl_201_V2492Cyg" 5319
20125503 13.7078 0.0254150461405516 0.00230000005103648 2158.59204101562 1488.99340820312 312.765657 44.193979 0.001402169 0.0 13.3527 1419 R Red 2457722.38254196 7 2 "[118] IC5070_incl_201_V2492Cyg" 1322
65892451 13.4905 0.0899275541305542 0.00570000009611249 239.826095581055 1061.66687011719 312.765659 44.194159 0.001587901 0.0 13.6263 5337 I -SI- 2458344.47261131 47 64 "[118] IC5070_incl_201_V2492Cyg" 5320
69864308 13.4271 0.0169669203460217 0.00209999992512167 1942.65539550781 2749.10864257812 312.76566 44.195147 0.001215951 0.0 14.0752 6923 I I-Band 2458376.343125 7 2 "[118] IC5070_incl_201_V2492Cyg" 6951
119286755 14.1832 0.0390987619757652 0.00749999983236194 1980.03173828125 2733.3798828125 312.765663 44.194218 0.001043694 0.0 15.2116 12831 V Visual 2458663.42520319 7 2 "[118] IC5070_incl_201_V2492Cyg" 12547
176381513 14.0428 0.066936083137989 0.0132999997586012 1447.39050292969 964.26708984375 312.765664 44.194691 0.001528537 3.0 16.0957 29676 V TG 2458988.65041 64 124 "[118] IC5070_incl_201_V2492Cyg" 29694
70157440 14.1710 0.0190613828599453 0.00810000021010637 677.665222167969 1057.24621582031 312.765667 44.194243 0.002127029 0.0 12.4669 7060 V -V- 2458381.45055652 33 56 "[118] IC5070_incl_201_V2492Cyg" 7074
64258435 13.8142 0.0421381257474422 0.00209999992512167 2134.4091796875 1392.24255371094 312.765669 44.193754 0.00105382 0.0 13.8813 4816 R Red 2458335.59209346 7 2 "[118] IC5070_incl_201_V2492Cyg" 4703
119450055 14.1282 0.235173031687737 0.096500001847744 2683.42138671875 1853.50537109375 312.765669 44.194835 0.003813272 0.0 16.2170 12842 V TG 2458663.554 64 97 "[118] IC5070_incl_201_V2492Cyg" 12558
119457654 14.1282 0.235173031687737 0.096500001847744 2683.42138671875 1853.50537109375 312.765669 44.194835 0.003813272 0.0 16.2170 12842 V TG 2458663.554 64 97 "[118] IC5070_incl_201_V2492Cyg" 12558
141209440 14.1385 0.0192521177232265 0.00359999993816018 1942.69677734375 2771.18383789062 312.76567 44.194114 0.001230162 0.0 14.3420 14601 V Visual 2458745.32859375 7 2 "[118] IC5070_incl_201_V2492Cyg" 14206
119617683 14.2151 0.0240860786288977 0.00650000013411045 2047.19250488281 2741.98681640625 312.765671 44.194076 0.00157302 0.0 14.5454 12858 V Visual 2458664.42479311 7 2 "[118] IC5070_incl_201_V2492Cyg" 12574
65899825 14.2270 0.0387160629034042 0.0052000000141561 242.394393920898 1061.822265625 312.765674 44.194151 0.001170471 0.0 13.8969 5339 V -V- 2458344.46138542 47 64 "[118] IC5070_incl_201_V2492Cyg" 5322
123083700 14.1529 0.0244115833193064 0.00410000002011657 2001.08471679688 2761.01196289062 312.765674 44.194106 0.00128392 0.0 14.1241 13289 V Visual 2458688.4034809 7 2 "[118] IC5070_incl_201_V2492Cyg" 12930
70193170 13.8328 0.0233397390693426 0.0015999999595806 1973.89465332031 2741.25805664062 312.765675 44.194449 0.001023919 0.0 13.3801 7062 R Red 2458378.31760706 7 2 "[118] IC5070_incl_201_V2492Cyg" 6966
67501684 13.4609 0.021036621183157 0.0031999999191612 1920.28259277344 2749.47900390625 312.765677 44.194748 0.001085454 0.0 14.3383 6017 I I-Band 2458353.37587818 7 2 "[118] IC5070_incl_201_V2492Cyg" 5761
68772029 13.4362 0.023198988288641 0.00240000011399388 1960.15612792969 2725.4755859375 312.765677 44.194519 0.0008062029 0.0 14.3328 6396 I I-Band 2458365.3534838 7 2 "[118] IC5070_incl_201_V2492Cyg" 6083
171162763 15.1487 0.143455550074577 0.0247000008821487 3218.150390625 1757.47229003906 312.765679 44.194161 0.001911468 0.0 24.4584 28666 B Blue 2458975.50694444 58 144 "[118] IC5070_incl_201_V2492Cyg" 28032
14943768 13.7259 0.0242280270904303 0.0020000000949949 2198.88061523438 1410.18371582031 312.76568 44.194047 0.0009328774 0.0 13.9745 1044 R Red 2457665.38406606 7 2 "[118] IC5070_incl_201_V2492Cyg" 988
35407244 13.7762 0.0216381400823593 0.00130000000353903 2179.81958007812 1351.58508300781 312.765681 44.194344 0.00108777 0.0 13.2035 2873 R Red 2458008.4758941 7 2 "[118] IC5070_incl_201_V2492Cyg" 2610
176675648 14.1784 0.0942782312631607 0.016100000590086 1460.25854492188 1029.95056152344 312.765681 44.194727 0.001564549 3.0 16.3719 29713 V TG 2458992.61289 64 124 "[118] IC5070_incl_201_V2492Cyg" 29763
186744658 14.1332 0.0215175189077854 0.00419999985024333 2001.74243164062 2869.90283203125 312.765684 44.194014 0.001408821 0.0 14.3627 31561 V Visual 2459025.48663194 7 2 "[118] IC5070_incl_201_V2492Cyg" 30868
65066427 13.7944 0.0476682595908642 0.00270000007003546 1120.60876464844 2400.59619140625 312.765688 44.194368 0.001279861 0.0 12.8640 5041 R -SR- 2458329.4417897 33 50 "[118] IC5070_incl_201_V2492Cyg" 4889
179543621 14.9768 0.0896919295191765 0.0146000003442168 2789.78955078125 2507.1826171875 312.765688 44.194331 0.001876236 0.0 24.5353 30122 B Blue 2459000.48541667 58 150 "[118] IC5070_incl_201_V2492Cyg" 30011
78929224 13.4124 0.020891422405839 0.00230000005103648 2127.87036132812 1371.3779296875 312.76569 44.194109 0.001015918 0.0 14.0232 8094 I I-Band 2458414.35536603 7 2 "[118] IC5070_incl_201_V2492Cyg" 7913
170827301 14.1406 0.0804985240101814 0.0245999991893768 1401.04370117188 1041.92553710938 312.765691 44.194713 0.001548617 3.0 16.3534 28597 V TG 2458972.59644 64 124 "[118] IC5070_incl_201_V2492Cyg" 27951
66929207 13.4718 0.0158933065831661 0.00310000008903444 1974.90808105469 2725.47290039062 312.765692 44.195119 0.001360592 0.0 14.3863 5903 I I-Band 2458350.37652199 7 2 "[118] IC5070_incl_201_V2492Cyg" 5643
191745042 14.1260 0.0654078274965286 0.0148999998345971 1320.29345703125 879.7080078125 312.765696 44.194803 0.001648755 3.0 16.1988 32175 V TG 2459058.45192 64 97 "[118] IC5070_incl_201_V2492Cyg" 31433
192175250 14.1008 0.0247122086584568 0.00230000005103648 1979.99548339844 2874.09814453125 312.765696 44.194196 0.001007054 0.0 14.2261 32219 V Visual 2459060.46483362 7 2 "[118] IC5070_incl_201_V2492Cyg" 31482
192183962 14.1008 0.0247122086584568 0.00230000005103648 1979.99548339844 2874.09814453125 312.765696 44.194196 0.001007054 0.0 14.2261 32219 V Visual 2459060.46483362 7 2 "[118] IC5070_incl_201_V2492Cyg" 31482
171999710 14.1247 0.0502852872014046 0.00820000004023314 2010.92138671875 2834.17065429688 312.765697 44.193976 0.0007663432 0.0 15.0263 28797 V Visual 2458978.55348958 7 2 "[118] IC5070_incl_201_V2492Cyg" 28142
189695744 14.1549 0.102280825376511 0.0318000018596649 1426.52062988281 953.158325195312 312.765698 44.194685 0.001588182 3.0 17.4577 31906 V TG 2459041.41796 64 97 "[118] IC5070_incl_201_V2492Cyg" 31201
121788391 14.1886 0.145689249038696 0.0109999999403954 2353.62036132812 2014.06005859375 312.765699 44.194769 0.002209632 3.0 15.1523 13146 V TG 2458675.49059 64 97 "[118] IC5070_incl_201_V2492Cyg" 12793
69455620 15.2281 0.0315682850778103 0.00410000002011657 1953.4033203125 2738.3974609375 312.7657 44.194134 0.001264268 0.0 14.6269 6793 B Blue 2458372.3493316 7 2 "[118] IC5070_incl_201_V2492Cyg" 6659
123874097 14.1709 0.0181311760097742 0.00340000004507601 2000.79272460938 2761.34741210938 312.765701 44.194089 0.001294261 0.0 14.1024 13391 V Visual 2458693.39680845 7 2 "[118] IC5070_incl_201_V2492Cyg" 13027
182388220 14.0038 0.0316667221486568 0.00419999985024333 1993.81652832031 2865.9697265625 312.765702 44.194082 0.0007863431 0.0 14.9445 30774 V Visual 2459014.52217159 7 2 "[118] IC5070_incl_201_V2492Cyg" 30604
70763618 13.4519 0.0355067811906338 0.00310000008903444 2139.71313476562 1348.95788574219 312.765703 44.194617 0.002294329 3.0 13.8091 7076 I I-Band 2458379.40378906 7 2 "[118] IC5070_incl_201_V2492Cyg" 6980
171199224 15.1495 0.165125101804733 0.0176999997347593 2022.71337890625 2816.57641601562 312.765703 44.194003 0.0008668435 0.0 16.0288 28669 B Blue 2458975.57833449 7 2 "[118] IC5070_incl_201_V2492Cyg" 28002
190031545 14.0964 0.0830618143081665 0.0129000004380941 1546.41918945312 929.802795410156 312.765704 44.194684 0.001714157 3.0 15.9907 31936 V TG 2459042.52394 64 97 "[118] IC5070_incl_201_V2492Cyg" 31220
65896469 13.8754 0.0684167817234993 0.00469999993219972 240.72639465332 1062.32189941406 312.765705 44.194114 0.001361095 0.0 13.4594 5338 R -SR- 2458344.46879912 47 64 "[118] IC5070_incl_201_V2492Cyg" 5321
78263295 13.3913 0.0382295660674572 0.00249999994412065 2133.81127929688 1367.10766601562 312.765705 44.194438 0.0008633077 0.0 14.3054 8009 I I-Band 2458412.3566088 7 2 "[118] IC5070_incl_201_V2492Cyg" 7876
43097673 13.3879 0.0217909216880798 0.00170000002253801 2188.08374023438 1383.03771972656 312.765706 44.194177 0.001049557 0.0 13.7536 3345 I I-Band 2458083.31533709 7 2 "[118] IC5070_incl_201_V2492Cyg" 3026
69851451 15.1873 0.0357166454195976 0.00380000006407499 1942.32763671875 2749.23974609375 312.765706 44.194222 0.001382582 0.0 14.4948 6921 B Blue 2458376.34924769 7 2 "[118] IC5070_incl_201_V2492Cyg" 6949
123534989 14.1275 0.03087736107409 0.00549999997019768 2025.27160644531 2767.63720703125 312.765706 44.194151 0.0009605469 0.0 14.8830 13339 V Visual 2458689.40255353 7 2 "[118] IC5070_incl_201_V2492Cyg" 12964
190005930 14.0672 0.0869730189442635 0.0105999996885657 1546.24328613281 929.601013183594 312.765707 44.19464 0.001727003 3.0 15.9871 31935 V TG 2459042.52393 64 97 "[118] IC5070_incl_201_V2492Cyg" 31219
4971057 14.0918 0.0209851246327162 0.00350000010803342 2796.90966796875 2726.55859375 312.76571 44.194328 0.001361015 0.0 14.3176 423 V Visual 2457498.59952257 7 2 "[118] IC5070_incl_201_V2492Cyg" 392
79413139 13.8042 0.0226183235645294 0.00340000004507601 2186.125 1409.173828125 312.76571 44.194086 0.00108148 0.0 13.7695 8125 R Red 2458416.43855324 7 2 "[118] IC5070_incl_201_V2492Cyg" 7957
121964565 14.1814 0.0274329036474228 0.00749999983236194 1948.10327148438 2782.12084960938 312.765712 44.194252 0.001003332 0.0 14.8940 13174 V Visual 2458681.47161024 7 2 "[118] IC5070_incl_201_V2492Cyg" 12820
186721788 14.1379 0.0832843855023384 0.0282000005245209 1379.14672851562 876.679992675781 312.765713 44.194624 0.001423606 2.0 16.4456 31558 V TG 2459025.44917 64 97 "[118] IC5070_incl_201_V2492Cyg" 30877
65163215 14.2440 0.0382483117282391 0.016499999910593 711.290893554688 1107.70556640625 312.765716 44.194122 0.001598819 0.0 12.8344 5070 V -V- 2458335.33077066 33 56 "[118] IC5070_incl_201_V2492Cyg" 4839
90690114 14.1285 0.0279307831078768 0.0044999998062849 2029.1220703125 2667.32275390625 312.765718 44.194116 0.0009079204 0.0 14.8318 9797 V Visual 2458540.70410791 7 2 "[118] IC5070_incl_201_V2492Cyg" 9560
118114490 14.1677 0.0234029851853848 0.00480000022798777 1993.78271484375 2735.9404296875 312.765719 44.194267 0.0009660978 0.0 14.9229 12644 V Visual 2458646.4663397 7 2 "[118] IC5070_incl_201_V2492Cyg" 12363
86076776 13.4775 0.0184848457574844 0.00289999996311963 2175.17626953125 1432.90002441406 312.765721 44.193924 0.001253908 0.0 13.9797 9220 I I-Band 2458501.24966291 7 2 "[118] IC5070_incl_201_V2492Cyg" 9011
171390847 14.8862 0.151140332221985 0.033100001513958 3205.17944335938 1733.48083496094 312.765721 44.194142 0.003036523 0.0 24.2527 28703 B Blue 2458976.50486111 58 144 "[118] IC5070_incl_201_V2492Cyg" 28054
22929263 13.4620 0.0410580486059189 0.00499999988824129 2193.08618164062 1499.12561035156 312.765722 44.194067 0.001089085 0.0 14.6089 1732 I I-Band 2457780.26887442 7 2 "[118] IC5070_incl_201_V2492Cyg" 1578
52558588 13.4643 0.0231419932097197 0.00139999995008111 1929.03210449219 2734.81396484375 312.765722 44.194309 0.0008325523 0.0 13.9509 4135 I I-Band 2458231.61796296 7 2 "[118] IC5070_incl_201_V2492Cyg" 3837
32889697 14.1011 0.0172870084643364 0.0020000000949949 1897.48571777344 2748.3349609375 312.765723 44.194787 0.001320228 0.0 13.8110 2659 V Visual 2457966.4357147 7 2 "[118] IC5070_incl_201_V2492Cyg" 2412
91863572 14.1015 0.0177924148738384 0.0020000000949949 1897.48571777344 2748.3349609375 312.765723 44.194787 0.001320228 0.0 13.8110 15 V Visual 2457966.4357147 7 2 "[118] IC5070_incl_201_V2492Cyg" 20
186210674 14.1005 0.105886720120907 0.0217000003904104 1434.9013671875 864.881103515625 312.765723 44.19453 0.001592784 3.0 17.6584 31536 V TG 2459023.44343 64 97 "[118] IC5070_incl_201_V2492Cyg" 30842
71659494 13.7849 0.0294165797531605 0.0019000000320375 2096.73217773438 1356.52319335938 312.765724 44.193863 0.001001853 0.0 13.3736 7223 R Red 2458385.3530816 7 2 "[118] IC5070_incl_201_V2492Cyg" 7171
