id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
36112951 14.1329 0.0275133587419987 0.00340000004507601 2684.94262695312 2190.71557617188 312.948367 44.419013 0.001010682 3.0 14.5720 2902 I I-Band 2458011.43803241 7 2 "[118] IC5070_incl_201_V2492Cyg" 2639
180402680 18.8540 0.0 0.211400002241135 1669.00866699219 1601.75866699219 312.947773 44.419014 0.0005038548 512.0 28.5469 30216 B Blue 2459003.43680556 58 150 "[118] IC5070_incl_201_V2492Cyg" 30095
196024628 16.0236 0.125199988484383 0.0296000000089407 1875.93981933594 1827.82019042969 312.94823 44.419016 0.0009031707 0.0 26.2298 32778 V TG 2459093.40795139 63 168 "[118] IC5070_incl_201_V2492Cyg" 32017
173155621 15.4067 0.206194505095482 0.116899996995926 4274.57275390625 1688.75598144531 312.947699 44.419017 0.002478134 3.0 26.8457 29153 R Red 2458983.48958333 58 144 "[118] IC5070_incl_201_V2492Cyg" 29542
189923787 15.8996 0.15730918943882 0.0560999996960163 661.942016601562 335.709411621094 312.948656 44.419017 0.001522512 3.0 15.7494 31851 V V 2459043.9296561 88 141 "[118] IC5070_incl_201_V2492Cyg" 31173
69654648 16.3493 0.0 0.105899997055531 472.807708740234 498.615386962891 312.947989 44.419024 0.002926319 515.0 14.9334 6871 V V 2458357.62967593 31 39 "[118] IC5070_incl_201_V2492Cyg" 6683
70940340 14.1424 0.0392648465931416 0.00430000014603138 2621.30102539062 2200.06201171875 312.948061 44.419024 0.000912266 3.0 14.8039 7098 I I-Band 2458380.37536169 7 2 "[118] IC5070_incl_201_V2492Cyg" 7076
158755457 15.0906 0.251483798027039 0.101099997758865 632.983276367188 1173.04821777344 312.947732 44.419036 0.0009661798 0.0 17.4547 6691 HA "H ALPHA" 2458359.35803067 41 51 "[118] IC5070_incl_201_V2492Cyg" 6360
148591860 14.3446 0.188229948282242 0.0737000033259392 1450.07336425781 1863.19873046875 312.947903 44.419039 0.002025306 2.0 15.3087 18384 I ip 2458798.3828326 10 10 "[118] IC5070_incl_201_V2492Cyg" 19031
77503482 17.5520 0.189880385994911 0.0989999994635582 471.546997070312 496.150604248047 312.948238 44.419049 0.001997218 0.0 15.9550 7801 B B 2458395.56152778 31 39 "[118] IC5070_incl_201_V2492Cyg" 7585
133836642 17.9437 0.189636453986168 0.097800001502037 2674.98217773438 2191.92749023438 312.947567 44.419049 0.001172786 0.0 18.5039 14161 B Blue 2458725.56808449 7 2 "[118] IC5070_incl_201_V2492Cyg" 13799
81750520 15.1675 0.0488576181232929 0.00630000000819564 2636.83666992188 2228.1201171875 312.948075 44.419054 0.0009445246 3.0 14.9932 8285 R Red 2458427.35359809 7 2 "[118] IC5070_incl_201_V2492Cyg" 8110
135732122 14.6440 0.305422425270081 0.110100001096725 616.637084960938 1185.42443847656 312.948502 44.419058 0.002793906 0.0 16.8529 6473 HA "H ALPHA" 2458348.48796625 41 51 "[118] IC5070_incl_201_V2492Cyg" 6192
66738762 15.8567 0.0701290294528008 0.0274000000208616 495.541107177734 641.068420410156 312.947891 44.41906 0.001490793 3.0 14.2738 5728 V -V- 2458347.45446252 33 56 "[118] IC5070_incl_201_V2492Cyg" 5540
18893146 14.7479 0.0498717539012432 0.0111999996006489 2648.71264648438 2258.6142578125 312.948502 44.419063 0.0009444887 3.0 15.6094 1328 I I-Band 2457711.23613715 7 2 "[118] IC5070_incl_201_V2492Cyg" 1232
69118181 16.5119 0.172875925898552 0.0979999974370003 429.551391601562 604.924072265625 312.947687 44.419063 0.001364826 0.0 15.8934 6595 V -SG- 2458371.35077083 33 56 "[118] IC5070_incl_201_V2492Cyg" 6640
77461901 17.4687 0.0 0.102300003170967 474.239501953125 500.41650390625 312.948489 44.419071 0.002580352 515.0 15.7518 7795 V V 2458392.54644676 31 39 "[118] IC5070_incl_201_V2492Cyg" 7579
180368340 15.3389 0.229582369327545 0.0716999992728233 1668.72009277344 1601.86462402344 312.947597 44.419071 0.0008703214 3.0 26.0820 30217 R Red 2459003.43680556 58 150 "[118] IC5070_incl_201_V2492Cyg" 30096
71299961 15.8301 0.0949682220816612 0.046000000089407 420.810485839844 610.722717285156 312.947789 44.419072 0.001172116 0.0 14.3891 7122 V -V- 2458383.3562075 33 56 "[118] IC5070_incl_201_V2492Cyg" 7117
14663469 14.1523 0.0368989296257496 0.00380000006407499 2676.89819335938 2253.70922851562 312.948174 44.419074 0.001057659 3.0 14.5468 1023 I I-Band 2457664.35214699 7 2 "[118] IC5070_incl_201_V2492Cyg" 968
128153061 15.8576 0.127228826284409 0.0419999994337559 2574.19970703125 2190.56713867188 312.947869 44.419077 0.001196092 0.0 17.0304 13826 V Visual 2458717.57906829 7 2 "[118] IC5070_incl_201_V2492Cyg" 13456
