id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
20124391 15.0287 0.0531391575932503 0.00939999986439943 2461.27172851562 992.799499511719 312.876623 44.061671 0.001382904 0.0 14.6553 1419 R Red 2457722.38254196 7 2 "[118] IC5070_incl_201_V2492Cyg" 1322
189751683 15.6291 0.187290638685226 0.130899995565414 1561.8935546875 874.383178710938 312.876624 44.062419 0.001317157 0.0 18.9346 31908 V TG 2459041.41797 64 97 "[118] IC5070_incl_201_V2492Cyg" 31203
71658037 14.9747 0.0414016805589199 0.00570000009611249 2400.23193359375 860.804382324219 312.876626 44.061687 0.0009824544 0.0 14.5602 7223 R Red 2458385.3530816 7 2 "[118] IC5070_incl_201_V2492Cyg" 7171
33049498 15.7496 0.058333482593298 0.0116999996826053 1568.48010253906 3244.9482421875 312.876627 44.062321 0.001178032 0.0 15.8050 2689 V Visual 2457990.42115919 7 2 "[118] IC5070_incl_201_V2492Cyg" 2538
18983192 14.1306 0.0334411300718784 0.00600000005215406 2498.39697265625 915.82177734375 312.876632 44.061717 0.001284799 0.0 14.5935 1336 I I-Band 2457714.26727083 7 2 "[118] IC5070_incl_201_V2492Cyg" 1240
65899332 15.8951 0.0746859237551689 0.0201999992132187 75.2938003540039 1319.36840820312 312.876633 44.06192 0.001196809 0.0 15.5489 5339 V -V- 2458344.46138542 47 64 "[118] IC5070_incl_201_V2492Cyg" 5322
65889679 14.3042 0.101699136197567 0.0105999996885657 72.8371963500977 1319.2880859375 312.876635 44.06192 0.001322654 2.0 14.4643 5337 I -SI- 2458344.47261131 47 64 "[118] IC5070_incl_201_V2492Cyg" 5320
21076169 15.7902 0.0603221133351326 0.012699999846518 2449.43774414062 917.500183105469 312.876638 44.062233 0.0008514532 0.0 15.8148 1467 V Visual 2457724.22756655 7 2 "[118] IC5070_incl_201_V2492Cyg" 1368
33922085 15.9259 0.069649338722229 0.0122999995946884 1588.13610839844 3240.30004882812 312.87664 44.062311 0.001470597 0.0 15.2833 2790 V Visual 2457984.39082321 7 2 "[118] IC5070_incl_201_V2492Cyg" 2528
65096539 16.0487 0.101348392665386 0.0509999990463257 128.228103637695 525.624877929688 312.876641 44.062047 0.001502994 0.0 14.6365 5051 V -V- 2458333.51796142 33 56 "[118] IC5070_incl_201_V2492Cyg" 4605
52788610 15.9094 0.0630274340510368 0.0166999995708466 1598.70385742188 3240.748046875 312.876647 44.062334 0.00120635 0.0 15.9192 4144 V Visual 2458234.62452932 7 2 "[118] IC5070_incl_201_V2492Cyg" 3852
70157197 16.0151 0.0855328068137169 0.0428999997675419 495.958190917969 1330.18103027344 312.876647 44.062059 0.002231125 0.0 14.3161 7060 V -V- 2458381.45055652 33 56 "[118] IC5070_incl_201_V2492Cyg" 7074
105961177 15.7582 0.0719028562307358 0.0142000000923872 1700.91760253906 3206.02026367188 312.876647 44.062198 0.001075945 0.0 16.0941 12082 V Visual 2458626.52915096 7 2 "[118] IC5070_incl_201_V2492Cyg" 11836
67333965 14.7802 0.0578176565468311 0.0223999992012978 452.055603027344 1377.83459472656 312.87665 44.062089 0.002385262 0.0 12.8320 6002 R -Rc- 2458353.51147839 33 56 "[118] IC5070_incl_201_V2492Cyg" 5747
191735225 15.7301 0.176732957363129 0.0656000003218651 1467.58288574219 826.125427246094 312.876651 44.062714 0.002010374 0.0 17.7442 32174 V TG 2459058.45191 64 97 "[118] IC5070_incl_201_V2492Cyg" 31435
65887228 16.0268 0.150191128253937 0.0291000008583069 74.4723968505859 1319.65869140625 312.876653 44.061906 0.001383846 0.0 16.0273 5336 V -SG- 2458344.4649758 47 64 "[118] IC5070_incl_201_V2492Cyg" 5319
94371339 15.8420 0.0682765915989876 0.00260000000707805 1811.53271484375 648.526916503906 312.876656 44.062281 0.000605248 0.0 13.5561 10305 V V 2458337.467535 16 20 "[118] IC5070_incl_201_V2492Cyg" 9968
65168205 16.0651 0.100435726344585 0.0494000017642975 525.59521484375 1400.79382324219 312.876657 44.062034 0.001506564 0.0 14.6458 5072 V -V- 2458333.51796142 33 56 "[118] IC5070_incl_201_V2492Cyg" 4869
29514312 15.9440 0.0576716661453247 0.00989999994635582 1624.35192871094 3271.34838867188 312.876658 44.062387 0.001393696 0.0 15.7923 2485 V Visual 2457922.49337963 7 2 "[118] IC5070_incl_201_V2492Cyg" 2253
83186364 15.8861 0.0700639933347702 0.00920000020414591 2464.62890625 855.065307617188 312.876661 44.062341 0.001027811 0.0 15.4114 8493 V Visual 2458440.31568596 7 2 "[118] IC5070_incl_201_V2492Cyg" 8313
29606974 15.7752 0.0526965782046318 0.00889999978244305 1695.142578125 3271.32495117188 312.876662 44.062365 0.001536676 0.0 15.5810 2491 V Visual 2457923.4921101 7 2 "[118] IC5070_incl_201_V2492Cyg" 2259
66871900 15.7783 0.0787108093500137 0.0410000011324883 516.915283203125 1353.94116210938 312.876665 44.06204 0.001993242 0.0 14.1552 5876 V -V- 2458350.3416081 33 56 "[118] IC5070_incl_201_V2492Cyg" 5622
135992524 15.1389 0.0905003473162651 0.0272000003606081 1670.26501464844 3257.28637695312 312.876666 44.062234 0.001218677 0.0 16.4936 3439 R Red 2457884.58360185 7 2 "[118] IC5070_incl_201_V2492Cyg" 3203
97893309 15.7777 0.0669126585125923 0.00600000005215406 1817.13806152344 682.439270019531 312.876667 44.06232 0.0005052388 0.0 14.3108 10715 V V 2458366.360208 16 20 "[118] IC5070_incl_201_V2492Cyg" 10296
66091931 15.9033 0.0630875527858734 0.0111999996006489 2463.33349609375 858.250427246094 312.876668 44.062319 0.0009920938 0.0 15.8050 5422 V Visual 2458345.60414207 7 2 "[118] IC5070_incl_201_V2492Cyg" 5374
